order_id,product_id,price_at_time_of_order,quantity
1145,12,226.8,1
772,17,622.16,4
1368,62,660.32,5
851,76,97.64,2
1071,94,691.3,3
544,37,565.34,7
132,45,297.08,9
309,35,279.73,4
968,56,191.51,9
688,98,613.69,9
1504,25,111.6,6
1676,63,218.36,1
933,43,398.45,9
1674,97,355.23,1
1736,90,988.55,5
203,86,967.08,2
2000,41,218.74,5
103,19,81.37,9
1408,96,778.5,4
538,7,250.84,9
1112,94,204.31,3
1347,37,280.61,6
419,23,807.44,2
1621,57,360.91,3
294,23,709.42,2
1168,73,856.49,7
30,13,740.49,6
1026,60,917.21,5
35,43,317.8,7
203,16,806.77,5
831,52,75.3,2
177,89,882.11,10
1968,39,731.0,2
705,71,721.41,2
1385,28,287.64,7
112,82,325.18,3
622,85,564.57,5
46,59,329.26,8
118,97,557.0,6
23,1,432.14,10
684,37,589.13,7
1575,52,128.61,1
557,97,455.46,1
1163,75,668.23,2
121,23,726.91,10
570,9,335.08,2
1431,47,351.16,9
528,91,87.24,1
679,87,353.51,9
672,9,72.81,7
28,18,54.53,1
1016,96,343.81,10
445,47,442.67,6
118,91,881.9,8
1557,86,137.98,7
133,84,817.82,9
492,82,339.18,4
1716,38,507.48,8
278,95,853.57,3
1504,16,285.97,6
1973,40,714.35,6
968,93,732.91,4
1729,76,238.16,2
1342,95,436.74,8
1832,99,131.27,10
119,45,979.11,8
876,84,899.12,3
1411,53,797.17,8
285,19,701.07,1
25,96,163.46,6
1023,38,327.29,9
687,3,90.26,5
1263,91,677.15,1
1961,56,229.15,9
1932,65,650.09,8
518,3,691.74,5
511,19,912.29,6
1067,11,867.54,4
1187,50,434.03,6
1411,85,178.67,8
411,78,756.5,2
343,54,497.09,1
918,66,325.65,10
1356,19,110.98,7
1028,4,133.97,1
559,4,767.95,10
459,16,365.94,2
1888,89,386.07,3
893,22,277.0,4
1200,69,172.68,5
1356,48,384.48,8
767,62,120.01,8
498,96,241.48,6
529,80,847.45,8
836,5,497.62,6
1167,19,173.12,3
823,92,898.49,6
1064,49,959.3,7
1097,79,862.91,3
227,79,574.91,3
945,75,551.38,6
1189,38,177.21,5
127,73,742.49,3
53,31,524.88,1
84,88,150.69,8
543,66,158.83,6
1312,85,669.36,2
942,1,232.88,7
1405,25,470.51,1
1619,25,463.64,7
688,22,505.79,6
794,20,350.11,9
1004,29,718.25,1
1041,56,316.49,1
562,97,497.6,7
688,54,528.51,10
811,2,219.04,4
443,86,122.98,5
1423,25,88.04,8
1185,33,599.55,5
583,62,720.13,4
1418,32,656.18,1
1433,61,240.49,1
1742,42,209.02,9
205,7,364.2,10
614,14,61.91,3
810,6,494.23,10
1618,48,567.33,1
657,38,108.61,8
1143,12,557.55,4
197,94,204.75,8
743,54,500.96,4
1408,92,199.7,9
1752,57,137.19,2
1666,83,125.13,6
348,25,986.15,8
963,38,113.71,9
411,95,92.77,10
1166,41,402.23,7
623,49,468.74,5
261,14,795.49,2
284,41,478.97,1
435,46,187.28,4
873,40,693.33,8
1505,35,419.0,7
1322,22,868.77,1
1104,13,251.77,6
460,33,163.55,2
1458,86,850.08,8
1882,74,562.28,4
185,50,209.09,9
597,43,286.68,7
950,45,603.26,4
770,30,490.15,5
1866,20,432.55,9
636,29,69.92,3
633,68,487.69,5
1536,46,110.88,5
1893,68,814.14,9
1632,37,323.93,7
851,71,597.82,2
120,14,463.86,9
1823,40,580.72,3
494,30,184.96,3
1582,90,723.75,5
52,88,671.94,8
500,38,434.85,2
86,76,836.76,7
1607,35,294.99,4
1413,26,101.61,7
600,84,275.6,3
78,92,658.06,10
1017,59,747.05,7
9,89,819.76,3
89,12,179.77,3
1489,59,265.48,6
834,24,75.75,8
1929,79,64.81,10
525,98,761.04,6
1554,17,989.23,3
1971,62,810.06,10
123,14,553.76,2
1924,19,710.23,4
1341,36,942.42,9
173,57,580.31,2
1189,53,330.34,2
1011,4,408.79,5
1807,21,876.7,6
171,62,775.24,5
731,23,563.94,6
1411,20,256.57,2
1474,63,312.36,4
1052,32,919.49,10
682,21,975.67,9
1559,95,195.11,5
803,23,453.7,8
1354,78,242.93,3
1751,69,334.04,5
1017,84,166.89,10
1875,72,428.25,3
460,11,382.49,9
1761,30,904.83,7
1669,10,448.57,6
1503,13,63.25,2
618,4,628.37,10
1786,86,568.11,1
1630,12,934.36,1
890,76,463.1,10
1035,80,492.98,7
297,41,593.96,6
94,53,421.61,6
1748,61,972.55,6
390,44,745.9,5
552,93,521.13,5
380,16,562.09,5
1546,32,486.13,1
1165,57,340.3,7
430,18,333.76,10
311,49,658.01,8
286,70,241.25,3
456,65,349.17,6
316,38,588.43,7
989,89,63.56,4
76,84,265.12,4
1050,34,682.73,2
1422,65,520.66,6
684,8,348.96,7
681,17,986.81,3
418,54,524.21,1
1197,44,177.51,4
1629,35,995.41,8
1870,41,658.46,7
531,47,694.49,10
278,85,694.49,7
937,11,193.78,3
67,78,674.32,2
1523,77,824.75,1
363,8,772.97,3
749,20,736.6,2
145,57,636.11,5
528,27,792.29,1
1082,94,615.23,2
1640,2,403.97,10
1046,84,782.84,4
988,68,429.27,1
1375,42,481.01,5
1642,56,927.88,5
1081,39,578.86,1
1494,37,982.19,10
364,86,984.71,6
583,99,879.75,4
640,50,835.66,4
1065,82,948.35,5
718,29,308.71,2
1646,39,174.39,2
1129,39,127.28,2
782,18,350.98,10
740,31,323.58,10
1987,84,117.46,2
278,9,906.39,5
111,77,255.32,9
164,17,801.0,7
1917,62,725.54,6
1424,69,592.68,10
438,42,218.41,10
979,16,706.3,7
980,43,113.72,9
1832,97,333.14,1
234,53,567.66,7
280,74,253.25,5
1243,70,310.41,5
756,26,874.15,9
798,60,95.59,2
215,46,743.28,10
431,88,663.99,3
39,96,391.63,6
1984,10,296.91,10
158,72,614.88,10
817,58,188.01,5
1311,50,383.88,3
1437,54,522.39,1
1471,62,563.18,10
548,73,449.23,5
642,27,184.37,6
826,91,91.64,4
1511,66,361.95,4
507,44,791.79,9
918,4,177.96,6
1137,36,667.28,7
1237,41,781.27,7
1256,10,98.48,7
775,42,142.5,3
1566,64,337.84,10
195,76,365.76,2
193,29,638.73,9
608,35,719.88,4
817,97,705.64,4
409,2,121.59,10
1511,69,549.87,4
1707,43,698.84,1
692,1,411.22,8
611,89,630.65,10
855,52,370.27,4
1510,19,661.17,10
1568,17,180.25,7
1451,68,189.33,1
590,53,97.58,2
1145,6,328.32,3
1981,67,464.52,3
641,97,127.05,1
1668,3,748.75,7
166,75,592.04,4
1705,67,408.56,6
172,40,542.86,3
932,80,780.59,8
1457,2,828.34,1
714,26,250.87,10
839,22,180.71,7
603,97,899.72,1
837,65,518.09,4
1401,85,722.02,5
1591,92,761.56,5
24,24,907.28,9
408,74,293.1,2
871,76,243.01,2
342,55,163.16,4
608,77,134.7,9
1148,72,946.4,9
737,23,203.27,8
741,82,163.63,3
611,21,564.98,3
1447,58,708.83,2
9,88,554.88,7
628,45,828.84,10
620,52,465.45,9
870,45,769.3,8
1991,22,900.04,5
84,12,853.36,3
1744,97,457.04,7
328,62,392.43,10
564,32,929.08,2
431,8,647.89,4
1313,64,419.22,1
742,47,824.7,3
967,85,900.95,2
1974,54,87.18,5
1727,67,120.94,6
365,56,714.64,6
1423,4,784.84,9
255,40,409.64,9
1219,98,545.15,8
1068,11,390.91,9
1912,32,261.42,9
1900,47,57.18,9
1385,19,818.03,8
354,89,478.57,6
1088,3,583.26,1
646,79,992.84,3
1186,58,316.89,3
1967,79,171.4,6
1040,65,551.64,2
1475,33,267.97,8
1085,30,637.38,7
1210,84,710.14,9
229,63,971.04,3
845,56,883.02,10
1918,97,865.66,10
1679,28,416.69,7
520,41,606.26,1
258,9,847.74,4
55,64,630.18,4
441,13,605.17,8
1877,66,989.72,1
573,41,371.21,10
1695,49,597.67,5
547,93,66.35,4
539,1,167.52,7
456,9,947.89,8
949,64,304.17,1
490,51,932.22,7
462,5,318.56,4
1433,22,868.7,3
1904,64,936.04,1
356,11,648.33,10
1170,71,788.63,9
1612,51,210.49,5
92,91,69.35,7
492,53,284.84,10
733,68,59.03,1
1464,90,495.3,3
1803,39,280.77,1
150,20,66.11,10
224,79,771.56,7
1477,12,224.37,3
293,4,393.77,8
378,74,134.44,9
1732,87,874.77,7
837,7,532.81,6
1065,29,76.54,10
671,73,381.85,9
1870,26,319.49,10
148,71,297.7,6
492,80,769.96,7
1649,78,105.27,2
1158,18,993.33,9
82,2,124.18,9
276,99,549.99,8
416,91,744.19,5
1816,53,148.42,8
326,68,318.48,7
1914,75,268.85,9
1832,63,918.84,10
1827,91,880.43,7
698,94,759.66,4
684,24,123.98,6
1285,47,76.99,10
1060,25,91.57,1
1016,3,741.38,5
1437,67,882.75,10
60,22,982.89,3
227,58,88.08,4
54,17,540.15,6
176,52,890.67,3
903,25,716.23,10
158,30,336.2,6
4,40,726.19,8
41,53,506.07,2
1043,22,382.46,4
1000,54,940.31,9
9,39,978.34,6
306,80,886.39,2
741,58,54.43,6
1857,70,105.92,4
717,11,317.47,10
1666,66,368.95,4
1587,43,278.13,3
811,36,309.49,6
1808,52,569.83,10
343,89,485.19,9
508,88,132.0,9
580,49,282.04,10
1707,23,490.46,9
1018,24,695.08,3
1709,68,228.44,4
1481,50,213.28,9
1104,98,897.16,1
1512,91,362.71,5
1059,81,931.73,8
565,23,735.97,3
1766,9,642.53,5
653,30,702.23,3
206,21,517.06,9
550,6,534.29,10
1244,54,774.7,3
255,99,825.62,1
1442,55,736.72,4
1676,19,698.26,2
94,10,833.64,3
1093,24,282.83,4
549,60,112.95,9
886,1,160.84,2
390,20,327.87,2
467,34,330.2,9
891,8,899.66,6
1891,98,133.62,9
689,8,519.98,3
909,53,736.15,8
1400,89,475.9,4
1529,11,919.22,6
795,30,913.55,3
534,18,86.02,5
1514,3,671.3,9
1740,70,308.5,9
938,81,171.53,8
1424,90,355.59,1
33,45,653.55,4
1185,10,213.12,3
710,28,202.03,10
1285,27,700.45,5
393,12,997.81,1
260,51,695.94,5
1035,94,437.32,6
313,89,381.54,5
713,59,931.89,5
457,25,606.37,6
1113,8,644.56,10
1715,55,582.05,2
1250,99,344.7,4
85,89,845.59,5
1038,28,368.07,3
317,25,889.86,3
1850,50,658.85,5
698,78,814.21,9
843,19,103.97,7
930,18,132.99,4
792,40,353.73,4
306,37,927.02,3
170,3,581.57,1
890,25,998.22,8
266,19,401.8,4
1395,23,169.71,3
942,24,933.18,4
1000,41,375.7,9
1848,88,337.94,3
337,13,752.25,7
968,98,801.74,3
522,81,771.66,2
861,45,987.24,3
1240,39,227.77,1
985,24,374.33,10
711,73,474.45,6
1336,49,355.97,1
1388,25,758.84,2
396,50,942.73,10
500,7,504.28,3
129,55,451.56,4
923,63,181.19,1
1180,48,669.41,8
1516,5,768.41,6
704,60,127.5,1
1193,81,698.99,4
65,53,189.43,7
253,77,901.6,3
1708,67,852.33,7
1311,31,216.53,2
148,50,244.52,6
1634,30,576.01,4
858,29,980.71,9
1432,67,667.46,6
953,9,858.55,1
1810,78,717.69,5
1110,68,769.64,6
412,30,749.53,3
825,50,434.7,1
1125,44,848.73,3
1641,16,677.78,2
583,87,236.37,6
743,53,768.65,10
743,96,459.58,8
1715,81,422.42,3
1507,75,813.01,4
1385,68,194.72,1
728,4,668.73,4
1883,31,179.23,10
1264,36,996.93,1
1769,32,648.89,7
1532,26,882.62,2
1942,38,452.33,7
935,1,538.84,5
26,74,152.26,3
451,14,501.22,3
990,55,74.23,10
1693,46,506.21,7
883,75,658.61,6
51,32,919.62,1
1602,39,743.0,6
358,80,818.77,3
1805,52,472.7,10
1475,30,590.02,7
583,24,794.76,2
1275,25,932.24,3
1311,81,443.5,5
1404,69,569.95,1
1147,28,644.86,5
936,23,117.01,10
103,31,770.44,4
975,98,282.06,4
627,77,155.75,9
1565,54,310.73,9
752,23,984.79,3
1753,87,878.36,1
743,96,635.2,9
1712,63,478.98,3
1638,78,427.74,9
623,40,523.34,7
927,13,751.59,3
1002,92,417.74,2
865,49,641.68,3
482,68,357.85,9
1485,8,893.65,10
783,21,290.48,10
682,93,666.15,7
457,85,466.06,4
672,20,227.56,5
1554,83,487.89,1
1688,42,880.27,6
1918,40,167.44,4
1783,29,839.68,9
1278,99,990.06,6
635,29,349.89,9
140,85,172.04,5
1952,28,145.28,9
961,49,926.24,6
589,98,912.13,1
16,16,909.93,8
1389,6,765.9,7
581,28,320.15,6
781,4,719.15,9
417,87,669.33,9
1270,67,625.47,5
627,92,182.97,2
1978,92,762.26,10
534,18,540.88,7
1468,8,454.88,9
1856,25,490.43,3
1333,64,214.45,9
229,88,641.07,2
602,40,593.38,1
497,54,715.24,3
1542,26,857.22,10
1094,7,804.73,3
1670,23,507.2,3
1395,14,773.73,5
782,82,967.65,6
1536,81,635.86,7
875,27,469.52,1
252,70,266.02,10
57,91,761.18,5
88,57,51.2,2
1543,54,530.61,3
1665,18,454.79,2
286,73,69.46,10
1239,40,349.35,7
331,1,662.79,3
20,2,938.7,9
1007,62,539.19,9
841,57,642.08,8
95,70,313.69,2
622,80,484.0,10
196,57,106.42,4
466,70,107.55,3
1289,92,346.06,5
241,85,599.43,8
768,60,907.19,3
118,60,185.59,2
784,66,616.04,6
374,16,552.84,4
1851,74,795.32,3
305,18,301.47,1
1929,14,75.67,8
222,33,640.47,8
1942,47,308.59,7
151,93,493.59,2
1863,32,982.28,1
471,92,998.57,9
128,24,550.75,6
772,83,457.34,7
489,54,563.85,9
88,58,311.86,3
1516,15,896.9,1
549,74,318.76,1
535,13,152.3,9
969,33,96.11,9
287,81,982.29,6
1737,91,460.78,3
1383,29,815.55,6
1277,97,801.82,7
1793,73,672.43,10
87,36,240.23,7
635,55,248.81,7
535,63,704.96,5
1216,34,50.27,10
1737,4,550.41,10
1095,69,637.93,4
1482,9,521.91,9
1035,46,437.64,9
808,32,923.86,1
545,83,339.05,3
508,55,606.54,3
1249,14,549.71,2
1676,2,508.82,10
1564,18,419.23,5
26,51,655.49,9
497,34,267.08,8
1206,4,950.91,1
1240,10,963.75,2
1272,23,104.6,5
1018,45,433.07,8
210,86,97.0,8
42,44,700.89,4
1925,44,581.31,1
627,87,480.51,8
1785,2,569.61,8
510,15,966.12,5
1188,40,600.11,9
971,87,454.15,10
1203,98,534.78,3
494,97,543.14,1
1274,22,937.56,9
146,51,624.36,9
1480,56,994.95,2
1738,9,633.66,2
880,61,750.4,5
489,24,132.9,6
32,60,160.11,3
136,36,830.07,8
1122,34,615.17,3
1272,90,191.07,1
692,98,445.06,4
1674,55,190.23,1
1974,57,736.83,4
1244,45,767.08,4
791,76,378.66,5
1660,26,739.93,2
1181,20,508.93,2
663,71,931.34,2
1189,87,257.27,7
698,75,85.17,3
1145,48,219.31,3
1731,79,309.41,5
1699,8,149.98,10
650,30,722.47,5
1145,8,197.14,4
1386,56,533.92,5
1292,51,325.83,2
782,8,237.01,1
509,70,810.8,8
1959,22,905.62,8
1129,33,379.32,1
389,50,714.0,4
1239,92,875.82,1
611,86,413.03,1
311,63,387.59,9
1920,80,827.14,6
193,99,551.8,7
1211,68,381.29,8
510,46,385.27,3
1335,69,792.8,6
1430,9,581.32,8
850,36,210.2,6
1299,30,440.99,4
544,90,65.84,3
6,71,791.81,3
909,89,386.22,6
521,21,361.85,5
236,78,882.42,2
1742,43,912.06,6
1457,52,627.4,5
878,86,592.41,5
507,91,473.88,1
1063,37,395.54,1
1516,48,836.46,1
411,78,132.53,4
336,40,159.83,5
1635,60,820.83,5
1435,79,795.67,5
780,18,394.32,2
1708,33,555.99,7
1172,9,245.8,2
926,80,399.15,7
1835,49,951.91,2
257,68,808.09,8
664,41,395.85,4
1802,50,880.7,4
1241,72,219.81,9
179,75,583.01,1
465,11,75.6,6
729,82,174.63,10
357,97,372.42,7
1424,93,688.43,4
1497,17,541.06,2
1983,2,354.2,10
1280,40,377.83,3
1738,22,623.13,1
815,11,220.11,1
316,75,759.91,8
1394,57,149.58,5
1034,19,352.78,7
104,79,252.27,7
1277,54,958.37,4
1533,13,970.33,4
1806,61,841.0,2
926,67,61.53,6
1208,42,561.01,5
89,45,75.86,2
1720,74,571.15,7
1934,7,888.44,7
220,87,619.9,1
927,19,761.32,6
1068,68,608.4,1
24,18,749.47,8
1100,92,238.61,10
856,4,837.45,3
184,98,986.91,8
1784,65,828.88,1
1319,5,201.39,7
1984,15,106.8,1
1311,25,277.53,1
513,98,560.92,3
1864,32,449.66,9
114,14,556.61,9
1031,92,361.03,5
116,87,248.09,6
1663,74,436.89,6
340,71,557.77,4
881,68,577.04,9
829,25,904.11,9
1977,32,376.38,6
990,63,473.7,5
1289,71,941.46,7
24,51,292.93,7
807,79,821.45,2
1821,59,980.18,9
821,32,412.41,6
1258,94,107.88,2
1607,83,553.47,2
614,75,298.64,10
68,48,625.08,4
859,4,62.73,7
1393,89,359.19,10
1257,59,127.06,2
1970,94,519.04,5
1469,69,358.35,3
1993,94,542.59,4
830,5,486.78,5
140,2,165.95,4
1348,61,802.47,3
870,5,999.5,8
1859,40,527.31,6
1311,76,587.31,9
1356,91,770.59,6
721,50,515.15,5
1568,58,338.91,9
596,46,71.2,5
1997,12,901.84,3
1375,21,840.33,9
20,18,815.72,1
1839,20,908.94,9
1951,38,904.4,8
1112,90,753.85,9
505,86,867.15,6
323,4,231.08,5
1678,34,177.46,4
1935,78,831.91,3
1630,77,971.09,5
1112,94,283.32,5
1049,81,481.19,10
1342,43,657.44,3
1828,53,503.92,8
1211,83,538.85,3
365,31,953.65,5
332,60,81.3,1
917,32,616.25,7
302,95,921.89,9
152,67,85.84,7
1605,57,419.34,5
52,7,149.29,8
1648,96,157.79,6
454,39,81.11,3
518,81,562.36,7
665,58,446.04,6
776,73,327.01,5
753,52,833.97,5
58,86,184.8,9
559,66,614.02,1
31,38,625.99,5
48,2,962.05,7
1759,66,618.18,3
718,91,272.65,9
1883,74,784.64,5
1020,10,334.65,1
467,82,489.49,5
284,70,860.46,3
249,19,678.21,6
1440,43,60.54,4
1683,70,232.26,2
992,4,57.84,5
300,85,458.13,5
1932,95,437.86,10
39,61,915.79,6
933,82,243.7,4
846,97,515.81,1
334,24,445.01,3
1745,30,793.06,6
1004,71,389.21,1
1913,35,931.56,6
248,57,885.05,3
20,61,106.66,9
1303,99,787.66,8
1365,30,558.71,8
319,33,682.98,5
1231,79,545.06,5
625,57,521.93,4
232,3,459.75,4
1618,61,725.0,8
1850,89,916.56,7
491,92,649.29,2
1038,3,281.99,4
1232,77,277.38,1
75,41,554.02,1
1168,53,145.2,1
1766,62,378.7,3
270,69,471.21,10
1016,2,446.76,3
190,71,701.38,9
783,97,634.15,9
1837,92,715.51,4
731,86,997.75,9
758,38,540.33,8
1100,78,746.46,9
264,95,681.75,8
1694,38,608.85,1
115,9,355.36,7
1381,98,67.24,2
826,55,693.62,10
1068,96,903.52,1
1863,88,558.28,1
322,86,892.97,2
1202,91,985.02,8
800,57,264.91,9
1783,76,288.9,5
1574,43,910.21,2
285,55,347.23,10
1187,85,114.29,2
1178,61,968.83,7
1259,32,794.8,2
1169,46,846.13,4
612,73,149.26,6
116,76,678.0,8
956,90,523.3,8
1399,35,759.21,5
735,56,830.45,10
1021,48,64.61,10
595,9,211.18,3
1828,69,375.76,8
874,58,332.67,9
161,41,813.32,7
606,66,154.47,2
1950,99,559.77,2
767,56,881.9,10
233,11,970.38,10
267,39,552.01,7
5,69,666.76,5
1170,88,62.99,7
957,59,215.73,9
1572,12,916.2,6
1767,3,515.0,9
668,39,79.21,10
691,82,74.92,5
301,28,615.63,2
786,80,874.27,1
1041,51,312.2,6
85,8,565.22,10
1699,22,948.76,10
943,93,543.98,5
1928,5,783.16,10
1082,46,503.25,3
1590,97,66.2,1
1713,78,75.04,5
1520,36,714.01,1
981,40,477.0,10
1540,11,991.08,3
749,65,959.5,6
1194,53,953.27,2
142,35,789.44,5
1717,32,983.79,10
1509,42,465.64,10
829,93,257.95,1
1409,26,501.23,3
488,28,785.16,10
193,53,400.64,4
1658,54,381.66,5
2,4,413.39,4
1026,9,794.41,10
611,83,543.16,4
1959,87,968.12,4
441,10,123.23,2
1433,56,474.77,9
1329,84,534.07,3
938,43,619.28,7
415,90,82.7,1
739,81,553.22,5
1518,32,814.96,6
668,1,460.0,3
1226,82,540.78,3
408,35,325.16,1
1729,47,815.91,9
61,91,843.82,7
1672,65,940.0,6
418,82,599.71,3
1406,94,317.66,6
1174,68,660.07,9
502,22,587.42,10
1407,20,680.81,3
649,87,890.47,3
1619,99,930.95,10
1854,85,830.34,4
1553,86,319.54,9
525,49,141.99,9
514,82,160.1,4
1234,85,486.78,10
1251,15,516.96,3
333,72,987.66,9
820,61,498.14,10
1500,9,366.4,4
663,56,676.91,5
421,76,787.3,1
239,82,645.5,1
46,19,859.69,2
1997,96,224.01,7
27,71,108.47,7
786,75,399.46,4
1427,28,228.14,7
869,43,765.76,1
911,96,871.74,1
1734,17,911.28,2
160,27,317.5,2
1186,19,556.69,8
1447,7,925.99,6
111,47,896.03,4
1908,30,324.48,1
406,48,712.64,4
1296,66,705.11,9
1402,21,240.51,7
1839,40,526.53,7
1605,3,677.4,10
1283,45,889.73,4
1305,72,720.29,2
84,16,874.54,2
1299,74,570.43,5
1398,4,918.65,3
1982,88,60.68,2
1418,70,804.46,5
561,85,672.92,2
1491,91,105.69,4
488,9,795.06,4
1733,55,234.18,8
112,41,246.19,10
834,2,365.14,2
318,9,483.26,6
1454,7,892.76,7
360,21,847.81,5
1317,27,601.34,3
1607,3,941.25,1
1458,65,451.56,6
736,18,89.33,3
739,97,573.44,8
1816,32,739.67,4
787,42,970.34,3
1501,34,372.86,1
180,75,562.42,10
1865,24,358.8,6
1873,92,139.26,1
805,21,364.69,1
563,4,99.39,8
1698,15,784.19,3
1806,84,800.18,8
1989,72,634.81,4
109,19,243.01,10
1028,11,293.43,2
257,58,632.27,7
1672,17,113.23,8
1835,65,911.0,6
224,56,560.22,6
1094,28,237.97,3
161,83,695.25,6
1578,20,922.87,6
1338,65,533.39,3
1556,88,323.86,4
1521,36,928.67,6
767,22,412.94,9
1189,2,715.61,9
1873,89,555.89,5
1712,43,109.93,8
190,82,573.29,3
1183,53,392.69,2
498,85,996.93,10
720,13,750.57,2
1006,69,189.17,6
229,15,225.96,4
1137,70,228.44,7
1228,12,166.6,5
1022,5,806.44,8
492,27,436.79,6
832,76,957.6,5
12,2,71.73,9
161,8,231.97,3
635,79,274.6,6
1582,51,387.93,9
3,85,346.67,4
940,74,212.2,7
1771,14,649.32,3
643,90,292.96,10
468,75,338.07,6
1044,24,595.51,7
934,57,837.81,9
1168,66,715.69,5
657,59,803.32,9
542,33,416.59,7
457,40,404.23,3
81,69,514.28,8
513,37,992.51,1
258,10,221.23,5
1543,37,228.22,1
1474,52,635.08,2
1008,3,488.24,6
951,66,273.41,5
1744,28,242.66,8
190,87,806.52,3
1061,43,172.2,3
1223,2,830.07,5
1377,81,711.24,6
244,96,471.74,4
800,55,241.43,8
1296,56,541.03,7
1621,55,193.31,10
1907,67,449.63,7
1940,75,327.06,8
525,99,481.19,9
983,62,294.18,2
88,30,183.02,10
202,80,400.4,5
80,65,698.85,2
1137,10,334.67,7
1042,69,899.64,4
1866,17,918.37,10
554,24,475.52,9
1530,57,723.37,7
874,66,78.86,9
1198,69,880.31,10
1209,18,269.64,5
1310,11,162.34,9
1425,39,962.26,6
62,84,416.39,4
859,28,330.73,5
77,49,817.82,8
1789,19,556.13,1
1147,65,944.82,5
1168,10,267.12,9
406,54,262.41,3
1899,74,918.06,7
889,29,808.72,10
1608,36,284.37,5
637,24,776.46,9
818,14,340.45,5
1144,5,149.81,4
729,35,706.49,8
1001,66,959.13,10
476,90,633.55,5
1533,25,929.05,2
842,12,475.06,7
844,7,937.49,8
1648,18,336.01,1
386,67,91.69,6
201,31,293.31,7
689,10,989.63,4
537,54,131.27,2
1562,12,177.93,1
842,13,637.2,1
1662,68,461.43,9
1263,7,703.52,6
272,87,728.16,10
977,34,396.26,3
715,32,618.13,10
1372,16,698.79,9
1867,41,125.37,8
1927,18,588.44,3
568,79,426.55,4
1462,33,286.8,3
1190,89,235.42,2
1638,62,421.82,1
56,61,89.0,8
745,14,997.47,2
1060,28,797.03,6
566,28,718.61,6
582,69,105.61,9
1155,72,894.35,9
1262,22,915.04,1
1185,57,970.85,10
887,33,329.62,10
674,17,510.84,5
877,36,550.03,10
593,65,164.58,2
1426,57,416.06,10
1207,96,50.55,1
1796,7,890.08,4
1289,51,480.49,7
1671,94,87.84,6
57,32,986.14,2
1942,14,317.92,3
959,62,776.67,5
3,34,590.94,9
191,69,234.93,1
1398,12,285.54,3
1067,2,638.23,4
1936,49,973.22,10
471,44,56.39,6
416,60,409.26,3
741,27,92.79,10
1292,68,297.33,8
600,42,198.05,9
267,5,248.3,2
1837,49,358.33,4
1846,97,50.78,10
231,96,335.79,3
1729,17,564.32,10
1459,45,478.68,10
145,32,216.95,9
612,36,870.08,10
1152,17,730.06,9
933,25,388.34,4
1408,80,590.09,1
1352,97,505.24,6
356,98,494.3,9
473,62,647.02,1
1860,47,704.02,1
1949,8,587.75,4
1349,60,144.41,2
888,86,121.15,1
1280,25,506.49,10
1232,65,617.19,8
297,31,534.91,1
1729,29,953.4,3
1049,98,190.0,4
693,39,305.07,5
765,59,605.5,9
1891,44,126.52,1
330,8,968.86,4
35,77,934.04,8
99,53,415.78,9
1726,72,671.13,4
678,34,430.68,9
806,91,150.12,4
1159,99,132.8,5
408,83,76.35,5
1298,43,700.09,1
468,80,726.57,2
1594,79,524.68,2
1140,76,803.97,9
795,7,576.93,6
501,13,369.99,6
996,90,318.13,3
1204,38,813.75,8
360,20,442.4,1
1655,53,91.16,1
8,51,72.87,4
1755,93,149.54,2
478,45,653.88,9
1577,81,772.51,9
1535,31,387.36,10
1357,61,751.52,3
1084,5,932.85,10
466,82,582.87,6
1755,95,313.66,1
1101,38,435.23,4
226,30,938.76,6
1334,40,567.1,1
1113,30,960.43,2
597,31,369.41,7
1846,40,578.69,4
1974,42,738.18,1
704,92,55.07,2
1347,84,966.74,7
1766,95,289.19,8
1190,72,719.77,10
62,45,533.6,10
288,45,905.83,7
1876,23,840.81,3
1153,96,585.61,8
994,44,223.5,4
693,93,642.13,6
546,88,460.61,1
1817,58,504.69,5
830,29,693.04,4
1757,80,686.05,8
565,59,743.79,8
423,10,294.98,9
94,96,103.88,2
1469,58,256.02,1
324,79,702.7,8
913,95,142.85,9
349,1,58.09,2
723,80,350.62,1
1779,89,175.38,8
737,37,627.03,1
502,62,122.54,2
369,70,623.79,4
1275,42,384.16,5
1921,34,880.24,4
1281,10,414.58,5
1113,91,569.88,10
854,15,456.0,5
586,10,717.35,9
1455,2,198.71,7
640,83,110.95,6
615,16,973.8,3
713,60,816.7,6
1367,84,873.3,10
351,73,818.77,10
688,84,798.15,2
1197,14,488.01,8
527,52,354.25,2
652,95,912.29,8
1511,32,764.33,6
1762,8,933.11,3
747,6,274.93,10
133,98,360.51,3
1189,34,980.02,2
1753,88,559.17,3
712,58,371.28,4
1916,5,158.47,9
28,58,733.82,9
362,38,513.36,6
1622,1,89.87,8
1838,21,101.61,1
546,39,863.2,8
1685,20,117.87,5
1378,9,911.9,9
1781,33,332.97,8
1244,99,259.36,2
466,43,540.75,3
885,69,117.33,7
814,85,56.08,8
851,32,629.13,1
1157,47,578.11,4
66,43,105.25,2
1601,73,994.86,10
1208,5,249.1,5
525,88,339.42,7
394,99,545.52,6
261,20,828.75,1
294,46,244.7,9
1774,8,240.51,3
1044,88,198.76,4
1191,81,482.49,8
1577,89,415.22,10
1113,9,697.98,5
1502,28,876.23,5
1233,11,430.1,2
1231,24,94.47,1
1832,66,356.07,7
556,29,655.13,1
666,49,659.38,1
1999,92,989.39,10
